Time	Channel 2	Time markers	sample_weight
Seconds	mW		
			
9250	1,4896		
9260	1,4930		
9270	1,4913		
9280	1,4896		
9290	1,4947		
9300	1,4930		
9310	1,4913		
9320	1,4930		
9330	1,4879		
9340	1,4930		
9350	1,4964		
9360	1,4947		
9370	1,4947		
9380	1,4947		
9390	1,4930		
9400	1,4981		
9410	1,4981		
9420	1,4947		
9430	1,4947		
9440	1,4930		
9450	1,4947		
9460	1,4930		
9470	1,4964		
9480	1,4947		
9490	1,4947		
9500	1,4949		
9510	1,4930		
9520	1,4981		
9530	1,4981		
9540	1,4981		
9550	1,4964		
9560	1,5014		
9570	1,4981		
9580	1,5014		
9590	1,4981		
9600	1,4947		
9610	1,5014		
9620	1,4981		
9630	1,4997		
9640	1,5014		
9650	1,4981		
9660	1,4997		
9670	1,5048		
9680	1,5014		
9690	1,5031		
9700	1,5031		
9710	1,4981		
9720	1,5065		
9730	1,5048		
9740	1,5065		
9750	1,5031		
9760	1,5014		
9770	1,4997		
9780	1,4997		
9790	1,5031		
9800	1,5065		
9810	1,5082		
9820	1,5048		
9830	1,5065		
9840	1,5082		
9850	1,5031		
9860	1,5082		
9870	1,5082		
9880	1,5048		
9890	1,5048		
9900	1,5065		
9910	1,5014		
9920	1,5082		
9930	1,5099		
9940	1,5065		
9950	1,5099		
9960	1,5099		
9970	1,5099		
9980	1,5082		
9990	1,5099		
10000	1,5116		
10010	1,5116		
10020	1,5099		
10030	1,5116		
10040	1,5116		
10050	1,5082		
10060	1,5116		
10070	1,5133		
10080	1,5150		
10090	1,5150		
10100	1,5184		
10110	1,5133		
10120	1,5150		
10130	1,5167		
10140	1,5167		
10150	1,5133		
10160	1,5184		
10170	1,5116		
10180	1,5116		
10190	1,5116		
10200	1,5150		
10210	1,5150		
10220	1,5167		
10230	1,5201		
10240	1,5116		
10250	1,5167		
10260	1,5116		
10270	1,5184		
10280	1,5150		
10290	1,5184		
10300	1,5184		
10310	1,5184		
10320	1,5184		
10330	1,5201		
10340	1,5201		
10350	1,5201		
10360	1,5201		
10370	1,5251		
10380	1,5218		
10390	1,5201		
10400	1,5201		
10410	1,5184		
10420	1,5201		
10430	1,5251		
10440	1,5218		
10450	1,5234		
10460	1,5234		
10470	1,5251		
10480	1,5302		
10490	1,5234		
10500	1,5268		
10510	1,5251		
10520	1,5234		
10530	1,5285		
10540	1,5268		
10550	1,5265		
10560	1,5344		
10570	1,5336		
10580	1,5353		
10590	1,5325		
10600	1,5319		
10610	1,5336		
10620	1,5336		
10630	1,5421		
10640	1,5438		
10650	1,5387		
10660	1,5421		
10670	1,5454		
10680	1,5404		
10690	1,5438		
10700	1,5505		
10710	1,5454		
10720	1,5505		
10730	1,5522		
10740	1,5556		
10750	1,5556		
10760	1,5573		
10770	1,5607		
10780	1,5590		
10790	1,5641		
10800	1,5641		
10810	1,5700		
10820	1,5675		
10830	1,5708		
10840	1,5742		
10850	1,5759		
10860	1,5759		
10870	1,5759		
10880	1,5759		
10890	1,5776		
10900	1,5759		
10910	1,5776		
10920	1,5827		
10930	1,5827		
10940	1,5878		
10950	1,5912		
10960	1,5878		
10970	1,5945		
10980	1,5996		
10990	1,5996		
11000	1,6013		
11010	1,6081		
11020	1,6081		
11030	1,6132		
11040	1,6148		
11050	1,6182		
11060	1,6199		
11070	1,6250		
11080	1,6267		
11090	1,6335		
11100	1,6385		
11110	1,6369		
11120	1,6436		
11130	1,6436		
11140	1,6470		
11150	1,6538		
11160	1,6555		
11170	1,6606		
11180	1,6622		
11190	1,6690		
11200	1,6758		
11210	1,6792		
11220	1,6826		
11230	1,6859		
11240	1,6859		
11250	1,6893		
11260	1,6910		
11270	1,6927		
11280	1,6944		
11290	1,6944		
11300	1,6995		
11310	1,7096		
11320	1,7023		
11330	1,7079		
11340	1,7147		
11350	1,7164		
11360	1,7215		
11370	1,7211		
11380	1,7249		
11390	1,7266		
11400	1,7249		
11410	1,7350		
11420	1,7333		
11430	1,7359		
11440	1,7418		
11450	1,7418		
11460	1,7452		
11470	1,7520		
11480	1,7486		
11490	1,7553		
11500	1,7570		
11510	1,7570		
11520	1,7553		
11530	1,7621		
11540	1,7638		
11550	1,7638		
11560	1,7714		
11570	1,7740		
11580	1,7754		
11590	1,7790		
11600	1,7807		
11610	1,7824		
11620	1,7875		
11630	1,7892		
11640	1,7892		
11650	1,7892		
11660	1,7926		
11670	1,7977		
11680	1,7960		
11690	1,7960		
11700	1,7994		
