Time	Channel 7	Time markers	sample_weight
Seconds	mW		
			
9470	2,0467		
9480	2,0400		
9490	2,0400		
9500	2,0383		
9510	2,0350		
9520	2,0385		
9530	2,0350		
9540	2,0316		
9550	2,0350		
9560	2,0224		
9570	2,0350		
9580	2,0350		
9590	2,0297		
9600	2,0283		
9610	2,0165		
9620	2,0216		
9630	2,0165		
9640	2,0136		
9650	2,0149		
9660	2,0216		
9670	2,0195		
9680	2,0132		
9690	2,0132		
9700	2,0077		
9710	1,9931		
9720	2,0031		
9730	1,9964		
9740	1,9945		
9750	1,9914		
9760	1,9814		
9770	1,9931		
9780	1,9931		
9790	1,9814		
9800	1,9864		
9810	1,9830		
9820	1,9780		
9830	1,9828		
9840	1,9780		
9850	1,9730		
9860	1,9847		
9870	1,9726		
9880	1,9696		
9890	1,9680		
9900	1,9629		
9910	1,9726		
9920	1,9546		
9930	1,9579		
9940	1,9629		
9950	1,9550		
9960	1,9462		
9970	1,9529		
9980	1,9562		
9990	1,9476		
10000	1,9479		
10010	1,9445		
10020	1,9462		
10030	1,9445		
10040	1,9433		
10050	1,9361		
10060	1,9412		
10070	1,9361		
10080	1,9361		
10090	1,9345		
10100	1,9345		
10110	1,9311		
10120	1,9294		
10130	1,9345		
10140	1,9361		
10150	1,9361		
10160	1,9345		
10170	1,9315		
10180	1,9244		
10190	1,9194		
10200	1,9311		
10210	1,9286		
10220	1,9227		
10230	1,9227		
10240	1,9244		
10250	1,9154		
10260	1,9177		
10270	1,9244		
10280	1,9077		
10290	1,9125		
10300	1,9010		
10310	1,8993		
10320	1,9060		
10330	1,9026		
10340	1,9077		
10350	1,8993		
10360	1,9127		
10370	1,8943		
10380	1,8959		
10390	1,8890		
10400	1,8959		
10410	1,8892		
10420	1,8926		
10430	1,8920		
10440	1,8909		
10450	1,8892		
10460	1,8817		
10470	1,8876		
10480	1,8809		
10490	1,8775		
10500	1,8859		
10510	1,8846		
10520	1,8825		
10530	1,8809		
10540	1,8792		
10550	1,8729		
10560	1,8691		
10570	1,8658		
10580	1,8742		
10590	1,8656		
10600	1,8691		
10610	1,8691		
10620	1,8658		
10630	1,8658		
10640	1,8700		
10650	1,8658		
10660	1,8624		
10670	1,8641		
10680	1,8608		
10690	1,8641		
10700	1,8624		
10710	1,8553		
10720	1,8507		
10730	1,8624		
10740	1,8423		
10750	1,8627		
10760	1,8541		
10770	1,8423		
10780	1,8490		
10790	1,8524		
10800	1,8436		
10810	1,8407		
10820	1,8490		
10830	1,8356		
10840	1,8524		
10850	1,8507		
10860	1,8390		
10870	1,8440		
10880	1,8495		
10890	1,8423		
10900	1,8423		
10910	1,8436		
10920	1,8373		
10930	1,8373		
10940	1,8306		
10950	1,8363		
10960	1,8289		
10970	1,8306		
10980	1,8323		
10990	1,8222		
11000	1,8304		
11010	1,8323		
11020	1,8306		
11030	1,8260		
11040	1,8289		
11050	1,8256		
11060	1,8273		
11070	1,8289		
11080	1,8206		
11090	1,8256		
11100	1,8239		
11110	1,8187		
11120	1,8172		
11130	1,8256		
11140	1,8206		
11150	1,8216		
11160	1,8273		
11170	1,8189		
11180	1,8206		
11190	1,8172		
11200	1,8189		
11210	1,8105		
11220	1,8105		
11230	1,8139		
11240	1,8172		
11250	1,8139		
11260	1,8122		
11270	1,8206		
11280	1,8099		
11290	1,8172		
11300	1,8122		
11310	1,8139		
11320	1,8128		
11330	1,8072		
11340	1,8105		
11350	1,8088		
11360	1,8084		
11370	1,8105		
11380	1,8005		
11390	1,8122		
11400	1,8021		
11410	1,8055		
11420	1,7988		
11430	1,8038		
11440	1,8005		
11450	1,8070		
11460	1,8038		
11470	1,8005		
11480	1,8070		
11490	1,7988		
11500	1,7988		
11510	1,7904		
11520	1,8011		
11530	1,8021		
11540	1,8005		
11550	1,8038		
11560	1,8021		
11570	1,7952		
11580	1,7887		
11590	1,7954		
11600	1,7996		
11610	1,7971		
11620	1,7954		
11630	1,7904		
11640	1,7938		
11650	1,7921		
11660	1,7971		
11670	1,8005		
11680	1,7904		
11690	1,7908		
11700	1,7887		
11710	1,7921		
11720	1,7887		
11730	1,7894		
11740	1,7871		
11750	1,7871		
11760	1,7854		
11770	1,7879		
11780	1,7871		
11790	1,7921		
11800	1,7837		
11810	1,7835		
11820	1,7887		
11830	1,7871		
11840	1,7820		
11850	1,7791		
11860	1,7753		
11870	1,7938		
11880	1,7837		
11890	1,7820		
11900	1,7887		
11910	1,7787		
11920	1,7864		
11930	1,7703		
11940	1,7804		
11950	1,7703		
11960	1,7820		
11970	1,7791		
11980	1,7670		
11990	1,7804		
12000	1,7770		
12010	1,7653		
12020	1,7747		
12030	1,7804		
12040	1,7753		
12050	1,7753		
12060	1,7806		
12070	1,7686		
12080	1,7720		
12090	1,7837		
12100	1,7850		
12110	1,7737		
12120	1,7737		
12130	1,7753		
12140	1,7747		
12150	1,7686		
12160	1,7753		
12170	1,7636		
12180	1,7686		
12190	1,7747		
12200	1,7720		
12210	1,7603		
12220	1,7720		
12230	1,7762		
12240	1,7753		
12250	1,7686		
12260	1,7636		
12270	1,7804		
12280	1,7747		
12290	1,7670		
12300	1,7703		
12310	1,7718		
12320	1,7653		
12330	1,7670		
12340	1,7703		
12350	1,7720		
12360	1,7674		
12370	1,7653		
12380	1,7720		
12390	1,7686		
12400	1,7645		
12410	1,7753		
12420	1,7603		
12430	1,7653		
12440	1,7747		
12450	1,7720		
12460	1,7686		
12470	1,7619		
12480	1,7718		
12490	1,7820		
12500	1,7753		
12510	1,7737		
12520	1,7670		
12530	1,7703		
12540	1,7686		
12550	1,7737		
12560	1,7703		
12570	1,7636		
12580	1,7703		
12590	1,7569		
12600	1,7653		
12610	1,7718		
12620	1,7737		
12630	1,7787		
12640	1,7753		
12650	1,7674		
12660	1,7720		
12670	1,7753		
12680	1,7720		
12690	1,7645		
12700	1,7737		
12710	1,7753		
12720	1,7737		
12730	1,7733		
12740	1,7670		
12750	1,7770		
12760	1,7770		
12770	1,7645		
12780	1,7703		
12790	1,7720		
12800	1,7720		
12810	1,7703		
12820	1,7733		
12830	1,7703		
12840	1,7737		
12850	1,7670		
12860	1,7787		
12870	1,7718		
12880	1,7703		
12890	1,7686		
12900	1,7787		
12910	1,7686		
12920	1,7777		
12930	1,7770		
12940	1,7804		
12950	1,7720		
12960	1,7762		
12970	1,7703		
12980	1,7720		
12990	1,7753		
13000	1,7791		
13010	1,7804		
13020	1,7770		
