Time	heat flow	Time markers	sample_mass
259340	0.2612		
259350	0.2595		
259360	0.2612		
259370	0.2612		
259380	0.2612		
259390	0.2629		
259400	0.2612		
259410	0.2612		
259420	0.2612		
259430	0.2612		
259440	0.2612		
259450	0.2612		
259460	0.2612		
259470	0.2612		
259480	0.2612		
259490	0.2595		
259500	0.2612		
259510	0.2612		
259520	0.2629		
259530	0.2612		
259540	0.2629		
259550	0.2612		
259560	0.2612		
259570	0.2612		
259580	0.2612		
259590	0.2629		
259600	0.2595		
259610	0.2612		
259620	0.2612		
259630	0.2612		
259640	0.2612		
259650	0.2612		
259660	0.2612		
259670	0.2612		
259680	0.2612		
259690	0.2612		
259700	0.2612		
259710	0.2629		
259720	0.2595		
259730	0.2595		
259740	0.2612		
259750	0.2595		
259760	0.2612		
259770	0.2612		
259780	0.2595		
259790	0.2612		
259800	0.2595		
259810	0.2612		
259820	0.2612		
259830	0.2612		
259840	0.2629		
259850	0.2612		
259860	0.2629		
259870	0.2612		
259880	0.2595		
259890	0.2595		
259900	0.2612		
259910	0.2612		
259920	0.2632		
259930	0.2612		
259940	0.2612		
259950	0.2612		
259960	0.2612		
259970	0.2612		
259980	0.2629		
259990	0.2612		
260000	0.2612		
260010	0.2612		
260020	0.2629		
260030	0.2612		
260040	0.2612		
260050	0.2612		
260060	0.2612		
260070	0.2612		
260080	0.2629		
260090	0.2612		
260100	0.2629		
260110	0.2629		
260120	0.2612		
260130	0.2612		
260140	0.2612		
260150	0.2612		
260160	0.2592		
260170	0.2612		
260180	0.2612		
260190	0.2612		
260200	0.2629		
260210	0.2612		
260220	0.2612		
260230	0.2629		
260240	0.2612		
260250	0.2612		
260260	0.2612		
260270	0.2612		
260280	0.2612		
260290	0.2595		
260300	0.2612		
260310	0.2612		
260320	0.2612		
260330	0.2612		
260340	0.2612		
260350	0.2612		
260360	0.2612		
260370	0.2612		
260380	0.2629		
260390	0.2595		
260400	0.2612		
260410	0.2612		
260420	0.2612		
260430	0.2612		
260440	0.2595		
260450	0.2612		
260460	0.2595		
260470	0.2612		
260480	0.2612		
260490	0.2612		
260500	0.2612		
260510	0.2612		
260520	0.2612		
260530	0.2612		
260540	0.2595		
260550	0.2612		
260560	0.2595		
260570	0.2612		
260580	0.2612		
260590	0.2612		
260600	0.2612		
260610	0.2595		
260620	0.2612		
260630	0.2612		
260640	0.2612		
260650	0.2612		
260660	0.2612		
260670	0.2595		
260680	0.2612		
260690	0.2595		
260700	0.2595		
260710	0.2595		
260720	0.2595		
260730	0.2629		
260740	0.2612		
260750	0.2595		
260760	0.2612		
260770	0.2612		
260780	0.2612		
260790	0.2595		
260800	0.2595		
260810	0.2612		
260820	0.2592		
260830	0.2595		
260840	0.2612		
260850	0.2612		
260860	0.2595		
260870	0.2612		
260880	0.2595		
260890	0.2612		
260900	0.2612		
260910	0.2612		
260920	0.2612		
260930	0.2612		
260940	0.2612		
260950	0.2612		
260960	0.2612		
260970	0.2612		
260980	0.2612		
260990	0.2595		
261000	0.2612		
261010	0.2612		
261020	0.2612		
261030	0.2612		
261040	0.2595		
261050	0.2578		
261060	0.2612		
261070	0.2595		
261080	0.2612		
261090	0.2612		
261100	0.2612		
261110	0.2612		
261120	0.2612		
261130	0.2595		
261140	0.2595		
261150	0.2612		
261160	0.2595		
261170	0.2612		
261180	0.2629		
261190	0.2612		
261200	0.2595		
261210	0.2595		
261220	0.2595		
261230	0.2578		
261240	0.2595		
261250	0.2612		
261260	0.2595		
261270	0.2595		
261280	0.2595		
261290	0.2595		
261300	0.2612		
261310	0.2612		
261320	0.2595		
261330	0.2612		
261340	0.2595		
261350	0.2612		
261360	0.2595		
261370	0.2595		
261380	0.2612		
261390	0.2612		
261400	0.2612		
261410	0.2595		
261420	0.2595		
261430	0.2612		
261440	0.2612		
261450	0.2612		
261460	0.2578		
261470	0.2612		
261480	0.2595		
261490	0.2612		
261500	0.2612		
261510	0.2612		
261520	0.2612		
261530	0.2612		
261540	0.2612		
261550	0.2612		
261560	0.2612		
261570	0.2612		
261580	0.2595		
261590	0.2612		
261600	0.2612		
261610	0.2612		
261620	0.2612		
261630	0.2612		
261640	0.2612		
261650	0.2612		
261660	0.2612		
261670	0.2612		
261680	0.2595		
261690	0.2595		
261700	0.2612		
261710	0.2592		
261720	0.2595		
261730	0.2612		
261740	0.2578		
261750	0.2612		
261760	0.2595		
261770	0.2595		
261780	0.2595		
261790	0.2612		
261800	0.2578		
261810	0.2578		
261820	0.2595		
261830	0.2612		
261840	0.2612		
261850	0.2544		
261860	0.2612		
261870	0.2595		
261880	0.2561		
261890	0.2595		
261900	0.2612		
261910	0.2612		
261920	0.2595		
261930	0.2612		
261940	0.2612		
261950	0.2595		
261960	0.2612		
261970	0.2595		
261980	0.2578		
261990	0.2612		
262000	0.2595		
262010	0.2595		
262020	0.2595		
262030	0.2612		
262040	0.2595		
262050	0.2595		
262060	0.2595		
262070	0.2612		
262080	0.2612		
262090	0.2595		
262100	0.2612		
262110	0.2578		
262120	0.2612		
262130	0.2612		
262140	0.2578		
262150	0.2629		
262160	0.2595		
262170	0.2612		
262180	0.2578		
262190	0.2561		
262200	0.2595		
262210	0.2595		
262220	0.2612		
262230	0.2595		
262240	0.2612		
262250	0.2597		
262260	0.2578		
262270	0.2572		
262280	0.2612		
262290	0.2612		
262300	0.2595		
262310	0.2595		
262320	0.2612		
262330	0.2595		
262340	0.2612		
262350	0.2612		
262360	0.2595		
262370	0.2595		
262380	0.2612		
262390	0.2595		
262400	0.2612		
262410	0.2595		
262420	0.2612		
262430	0.2595		
262440	0.2544		
262450	0.2595		
262460	0.2595		
262470	0.2595		
262480	0.2612		
262490	0.2612		
262500	0.2612		
262510	0.2612		
262520	0.2578		
262530	0.2595		
262540	0.2612		
262550	0.2595		
262560	0.2578		
262570	0.2595		
262580	0.2612		
262590	0.2595		
262600	0.2595		
262610	0.2612		
262620	0.2612		
262630	0.2612		
262640	0.2612		
262650	0.2595		
262660	0.2578		
262670	0.2612		
262680	0.2578		
262690	0.2595		
262700	0.2595		
262710	0.2595		
262720	0.2612		
262730	0.2544		
262740	0.2595		
262750	0.2578		
262760	0.2612		
262770	0.2595		
262780	0.2595		
262790	0.2612		
262800	0.2612		
262810	0.2612		
262820	0.2595		
262830	0.2595		
262840	0.2612		
262850	0.2612		
262860	0.2612		
262870	0.2578		
262880	0.2561		
262890	0.2612		
262900	0.2612		
262910	0.2612		
262920	0.2578		
262930	0.2612		
262940	0.2595		
262950	0.2595		
262960	0.2612		
262970	0.2595		
262980	0.2595		
262990	0.2595		
263000	0.2612		
263010	0.2595		
263020	0.2578		
263030	0.2612		
263040	0.2578		
263050	0.2612		
263060	0.2561		
263070	0.2595		
263080	0.2578		
263090	0.2578		
263100	0.2561		
263110	0.2595		
263120	0.2578		
263130	0.2572		
263140	0.2578		
263150	0.2595		
263160	0.2612		
263170	0.2612		
263180	0.2612		
263190	0.2612		
263200	0.2578		
263210	0.2578		
263220	0.2578		
263230	0.2612		
263240	0.2578		
263250	0.2612		
263260	0.2612		
263270	0.2578		
263280	0.2595		
263290	0.2595		
263300	0.2544		
263310	0.2612		
263320	0.2612		
263330	0.2612		
263340	0.2612		
263350	0.2612		
263360	0.2595		
263370	0.2612		
263380	0.2544		
263390	0.2561		
263400	0.2578		
263410	0.2612		
263420	0.2533		
263430	0.2578		
263440	0.2595		
263450	0.2595		
263460	0.2597		
263470	0.2578		
263480	0.2595		
263490	0.2612		
263500	0.2595		
263510	0.2578		
263520	0.2561		
263530	0.2595		
263540	0.2595		
263550	0.2544		
263560	0.2595		
263570	0.2595		
263580	0.2595		
263590	0.2595		
263600	0.2561		
263610	0.2578		
263620	0.2612		
263630	0.2578		
263640	0.2595		
263650	0.2612		
263660	0.2595		
263670	0.2578		
263680	0.2612		
263690	0.2612		
263700	0.2612		
263710	0.2595		
263720	0.2561		
263730	0.2595		
263740	0.2561		
263750	0.2595		
263760	0.2595		
263770	0.2578		
263780	0.2578		
263790	0.2578		
263800	0.2544		
263810	0.2578		
263820	0.2612		
263830	0.2612		
263840	0.2578		
263850	0.2552		
263860	0.2578		
263870	0.2595		
263880	0.2595		
263890	0.2578		
263900	0.2561		
263910	0.2578		
263920	0.2578		
263930	0.2561		
263940	0.2578		
263950	0.2578		
263960	0.2578		
263970	0.2595		
263980	0.2527		
263990	0.2595		
264000	0.2578		
264010	0.2572		
264020	0.2578		
264030	0.2578		
264040	0.2578		
264050	0.2595		
264060	0.2578		
264070	0.2561		
264080	0.2612		
264090	0.2612		
264100	0.2612		
264110	0.2612		
264120	0.2578		
264130	0.2561		
264140	0.2578		
264150	0.2544		
264160	0.2527		
264170	0.2592		
264180	0.2578		
264190	0.2595		
264200	0.2595		
264210	0.2561		
264220	0.2527		
264230	0.2561		
264240	0.2578		
264250	0.2561		
264260	0.2544		
264270	0.2561		
264280	0.2595		
264290	0.2595		
264300	0.2544		
264310	0.2552		
264320	0.2578		
264330	0.2527		
264340	0.2578		
264350	0.2595		
264360	0.2544		
264370	0.2544		
264380	0.2544		
264390	0.2595		
264400	0.2578		
264410	0.2578		
264420	0.2578		
264430	0.2561		
264440	0.2561		
264450	0.2561		
264460	0.2544		
264470	0.2578		
264480	0.2527		
264490	0.2544		
264500	0.2561		
264510	0.2561		
264520	0.2561		
264530	0.2612		
264540	0.2561		
264550	0.2561		
264560	0.2595		
264570	0.2595		
264580	0.2544		
264590	0.2544		
264600	0.2595		
264610	0.2595		
264620	0.2612		
264630	0.2595		
264640	0.2572		
264650	0.2561		
264660	0.2527		
264670	0.2578		
264680	0.2595		
264690	0.2544		
264700	0.2561		
264710	0.2544		
264720	0.2544		
264730	0.2578		
264740	0.2561		
264750	0.2572		
264760	0.2544		
264770	0.2544		
264780	0.2578		
264790	0.2527		
264800	0.2544		
264810	0.2595		
264820	0.2595		
264830	0.2578		
264840	0.2544		
264850	0.2544		
264860	0.2544		
264870	0.2578		
264880	0.2544		
264890	0.2544		
264900	0.2544		
264910	0.2527		
264920	0.2561		
264930	0.2527		
264940	0.2544		
264950	0.2527		
264960	0.2527		
264970	0.2527		
264980	0.2561		
264990	0.2527		
265000	0.2578		
265010	0.2578		
265020	0.2527		
265030	0.2493		
265040	0.2552		
265050	0.2572		
265060	0.2561		
265070	0.2544		
265080	0.2561		
265090	0.2544		
265100	0.2595		
265110	0.2544		
265120	0.2561		
265130	0.2544		
265140	0.251		
265150	0.2561		
265160	0.2561		
265170	0.2578		
265180	0.2561		
265190	0.2595		
265200	0.2527		
265210	0.2561		
265220	0.2544		
265230	0.2561		
265240	0.2552		
265250	0.251		
265260	0.2544		
265270	0.2561		
265280	0.2578		
265290	0.251		
265300	0.2544		
265310	0.2527		
265320	0.2561		
265330	0.2561		
265340	0.2544		
265350	0.251		
265360	0.2544		
265370	0.2544		
265380	0.2527		
265390	0.2544		
265400	0.2544		
265410	0.2527		
265420	0.2552		
265430	0.2527		
265440	0.251		
265450	0.2561		
265460	0.2561		
265470	0.2527		
265480	0.2561		
265490	0.2527		
265500	0.2595		
265510	0.251		
265520	0.2544		
265530	0.2561		
265540	0.2493		
265550	0.2561		
265560	0.2527		
265570	0.2561		
265580	0.2544		
265590	0.2544		
265600	0.2561		
265610	0.2561		
265620	0.2561		
265630	0.251		
265640	0.2572		
265650	0.2527		
265660	0.2561		
265670	0.251		
265680	0.251		
265690	0.2493		
265700	0.2527		
265710	0.251		
265720	0.251		
265730	0.2527		
265740	0.251		
265750	0.2544		
265760	0.2561		
265770	0.2476		
265780	0.2544		
265790	0.251		
265800	0.2544		
265810	0.2595		
265820	0.2527		
265830	0.251		
265840	0.2561		
265850	0.251		
265860	0.2544		
265870	0.2527		
265880	0.251		
265890	0.251		
265900	0.2527		
265910	0.2527		
265920	0.2544		
265930	0.2527		
265940	0.2552		
265950	0.2544		
265960	0.2538		
265970	0.2561		
265980	0.2552		
265990	0.2561		
266000	0.2493		
266010	0.2561		
266020	0.251		
266030	0.251		
266040	0.2527		
266050	0.2527		
266060	0.2561		
266070	0.2578		
266080	0.2544		
266090	0.2527		
266100	0.251		
266110	0.2527		
266120	0.251		
266130	0.251		
266140	0.2578		
266150	0.2527		
266160	0.2513		
266170	0.251		
266180	0.2561		
266190	0.2527		
266200	0.2561		
266210	0.2476		
266220	0.2544		
266230	0.2578		
266240	0.251		
266250	0.2544		
266260	0.2544		
266270	0.2578		
266280	0.2544		
266290	0.2493		
266300	0.2476		
266310	0.251		
266320	0.2527		
266330	0.2527		
266340	0.2527		
266350	0.2544		
266360	0.2476		
266370	0.2527		
266380	0.2454		
266390	0.2544		
266400	0.2544		
266410	0.2578		
266420	0.2578		
266430	0.251		
266440	0.2493		
266450	0.251		
266460	0.2527		
266470	0.251		
266480	0.2595		
266490	0.2578		
266500	0.2544		
266510	0.251		
266520	0.2493		
266530	0.2493		
266540	0.2561		
266550	0.251		
266560	0.2544		
266570	0.2552		
266580	0.251		
266590	0.251		
266600	0.2561		
266610	0.251		
266620	0.2527		
266630	0.2527		
266640	0.2561		
266650	0.2493		
266660	0.2527		
266670	0.2493		
266680	0.251		
266690	0.2544		
266700	0.251		
266710	0.2561		
266720	0.2527		
266730	0.2561		
266740	0.2527		
266750	0.2544		
266760	0.2493		
266770	0.2493		
266780	0.251		
266790	0.2493		
266800	0.2544		
266810	0.2544		
266820	0.2552		
266830	0.2544		
266840	0.2527		
266850	0.2527		
266860	0.251		
266870	0.2493		
266880	0.2544		
266890	0.2561		
266900	0.2459		
266910	0.251		
266920	0.2493		
266930	0.251		
266940	0.2527		
266950	0.2493		
266960	0.2561		
266970	0.2544		
266980	0.2527		
266990	0.2527		
267000	0.2527		
267010	0.2544		
267020	0.2513		
267030	0.2544		
267040	0.251		
267050	0.251		
267060	0.2544		
267070	0.251		
267080	0.2493		
267090	0.251		
267100	0.2561		
267110	0.2476		
267120	0.2493		
267130	0.2476		
267140	0.2544		
267150	0.2493		
267160	0.2493		
267170	0.251		
267180	0.251		
267190	0.2493		
267200	0.251		
267210	0.2527		
267220	0.251		
267230	0.2561		
267240	0.2527		
267250	0.2493		
267260	0.2544		
267270	0.2527		
267280	0.251		
267290	0.2527		
267300	0.2493		
267310	0.2527		
267320	0.2561		
267330	0.251		
267340	0.2493		
267350	0.2493		
267360	0.2493		
267370	0.2493		
267380	0.2527		
267390	0.2476		
267400	0.251		
267410	0.251		
267420	0.2493		
267430	0.251		
267440	0.2527		
267450	0.2476		
267460	0.2544		
267470	0.251		
267480	0.251		
267490	0.2493		
267500	0.2493		
267510	0.2374		
267520	0.2493		
267530	0.2493		
267540	0.2476		
267550	0.2476		
267560	0.2493		
267570	0.251		
267580	0.2561		
267590	0.2527		
267600	0.251		
267610	0.2544		
267620	0.2493		
267630	0.2544		
267640	0.2493		
267650	0.2527		
267660	0.2476		
267670	0.2544		
267680	0.2527		
267690	0.2493		
267700	0.2527		
267710	0.2476		
267720	0.2476		
267730	0.251		
267740	0.2493		
267750	0.2493		
267760	0.251		
267770	0.2493		
267780	0.251		
267790	0.2493		
267800	0.2459		
267810	0.2476		
267820	0.251		
267830	0.2578		
267840	0.2578		
267850	0.2544		
267860	0.2527		
267870	0.251		
267880	0.251		
267890	0.2493		
267900	0.2527		
267910	0.2442		
267920	0.251		
267930	0.2493		
267940	0.2476		
267950	0.2476		
267960	0.2527		
267970	0.2493		
267980	0.2527		
267990	0.2561		
268000	0.2493		
268010	0.251		
268020	0.251		
268030	0.2459		
268040	0.2544		
268050	0.2459		
268060	0.2527		
268070	0.251		
268080	0.2476		
268090	0.2493		
268100	0.2493		
268110	0.2493		
268120	0.2527		
268130	0.2493		
268140	0.2493		
268150	0.2527		
268160	0.251		
268170	0.2527		
268180	0.2493		
268190	0.2493		
268200	0.2527		
268210	0.2493		
268220	0.2493		
268230	0.2493		
268240	0.2527		
268250	0.2493		
268260	0.2493		
268270	0.2476		
268280	0.2493		
268290	0.2476		
268300	0.251		
268310	0.251		
268320	0.251		
268330	0.251		
268340	0.2527		
268350	0.2493		
268360	0.2459		
268370	0.2544		
268380	0.2493		
268390	0.2493		
268400	0.251		
268410	0.251		
268420	0.2493		
268430	0.251		
268440	0.2493		
268450	0.2544		
268460	0.251		
268470	0.2459		
268480	0.2442		
268490	0.251		
268500	0.2476		
268510	0.2434		
268520	0.2476		
268530	0.2493		
268540	0.2527		
268550	0.2533		
268560	0.2508		
268570	0.2459		
268580	0.251		
268590	0.2513		
268600	0.251		
268610	0.2459		
268620	0.2476		
268630	0.251		
268640	0.251		
268650	0.2459		
268660	0.251		
268670	0.2476		
268680	0.251		
268690	0.2476		
268700	0.251		
268710	0.2476		
268720	0.2459		
268730	0.251		
268740	0.2476		
268750	0.251		
268760	0.2459		
268770	0.251		
268780	0.2493		
268790	0.2476		
268800	0.2493		
268810	0.2476		
268820	0.2493		
268830	0.2459		
268840	0.2527		
268850	0.2493		
268860	0.2493		
268870	0.251		
268880	0.234		
268890	0.2493		
268900	0.2442		
268910	0.251		
268920	0.251		
268930	0.2493		
268940	0.251		
268950	0.2493		
268960	0.2508		
268970	0.251		
268980	0.2527		
268990	0.2527		
269000	0.2493		
269010	0.2493		
269020	0.2476		
269030	0.2434		
269040	0.2527		
269050	0.2493		
269060	0.2476		
269070	0.2493		
269080	0.2493		
269090	0.2476		
269100	0.2493		
269110	0.251		
269120	0.2493		
269130	0.251		
269140	0.2459		
269150	0.251		
269160	0.2459		
269170	0.251		
269180	0.2493		
269190	0.2425		
269200	0.2527		
269210	0.2493		
269220	0.2442		
269230	0.251		
269240	0.2476		
269250	0.2527		
269260	0.2493		
269270	0.2442		
269280	0.2476		
269290	0.2493		
269300	0.251		
269310	0.2476		
269320	0.251		
269330	0.2442		
269340	0.2442		
269350	0.251		
269360	0.2476		
269370	0.2442		
269380	0.2476		
269390	0.2493		
269400	0.2476		
269410	0.251		
269420	0.2442		
269430	0.2459		
269440	0.2459		
269450	0.2459		
269460	0.2493		
269470	0.2442		
269480	0.2561		
269490	0.251		
269500	0.2476		
269510	0.2544		
269520	0.2459		
269530	0.251		
269540	0.2442		
269550	0.2476		
269560	0.2493		
269570	0.2493		
269580	0.2476		
269590	0.251		
269600	0.2442		
269610	0.2527		
269620	0.2442		
269630	0.251		
269640	0.2459		
269650	0.2476		
269660	0.2493		
269670	0.2442		
269680	0.251		
269690	0.2442		
269700	0.2493		
269710	0.2408		
269720	0.2476		
269730	0.251		
269740	0.2434		
269750	0.2476		
269760	0.2478		
269770	0.2476		
269780	0.2473		
269790	0.2476		
269800	0.251		
269810	0.2425		
269820	0.2476		
269830	0.2476		
269840	0.2476		
269850	0.2425		
269860	0.2493		
269870	0.2476		
269880	0.2442		
269890	0.2324		
269900	0.2425		
269910	0.2442		
269920	0.251		
269930	0.2493		
269940	0.2493		
269950	0.2476		
269960	0.2459		
269970	0.2493		
269980	0.251		
269990	0.2493		
270000	0.2527		
270010	0.2442		
270020	0.2459		
270030	0.2442		
270040	0.2561		
270050	0.2476		
270060	0.251		
270070	0.2442		
270080	0.234		
270090	0.2459		
270100	0.2527		
270110	0.2408		
270120	0.2459		
270130	0.251		
270140	0.2459		
270150	0.2493		
270160	0.2442		
270170	0.2442		
270180	0.2442		
270190	0.2459		
270200	0.2476		
270210	0.2459		
270220	0.2414		
270230	0.2442		
270240	0.2463		
270250	0.2493		
270260	0.2473		
270270	0.2459		
270280	0.2459		
270290	0.2459		
270300	0.2493		
270310	0.2473		
270320	0.2442		
270330	0.2459		
270340	0.2459		
270350	0.2493		
270360	0.2459		
270370	0.251		
270380	0.2307		
270390	0.2476		
270400	0.2425		
270410	0.229		
270420	0.2442		
270430	0.2459		
270440	0.2442		
270450	0.2459		
270460	0.251		
270470	0.2459		
270480	0.2459		
270490	0.2459		
270500	0.2476		
270510	0.2442		
270520	0.2425		
270530	0.2425		
270540	0.2442		
270550	0.2476		
270560	0.2442		
270570	0.2476		
270580	0.2459		
270590	0.2442		
270600	0.2442		
270610	0.2425		
270620	0.251		
270630	0.2459		
270640	0.2459		
270650	0.251		
270660	0.2442		
270670	0.2476		
270680	0.2425		
270690	0.2442		
270700	0.251		
270710	0.2493		
270720	0.2442		
270730	0.251		
270740	0.2324		
270750	0.2476		
270760	0.2459		
270770	0.2476		
270780	0.2425		
270790	0.2442		
270800	0.2442		
270810	0.2493		
270820	0.2459		
270830	0.2425		
270840	0.2476		
270850	0.2442		
270860	0.2476		
270870	0.2459		
270880	0.2459		
270890	0.2442		
270900	0.2442		
270910	0.2459		
270920	0.2459		
270930	0.2459		
270940	0.2459		
270950	0.2459		
270960	0.2459		
270970	0.2459		
270980	0.2459		
270990	0.2425		
271000	0.2459		
271010	0.2425		
271020	0.2307		
271030	0.2459		
271040	0.2473		
271050	0.2476		
271060	0.2425		
271070	0.2493		
271080	0.229		
271090	0.2493		
271100	0.2476		
271110	0.2442		
271120	0.2493		
271130	0.2442		
271140	0.2425		
271150	0.2476		
271160	0.229		
271170	0.2459		
271180	0.2459		
271190	0.2476		
271200	0.2459		
271210	0.2442		
271220	0.2442		
271230	0.2442		
271240	0.2442		
271250	0.251		
271260	0.2476		
271270	0.2459		
271280	0.2493		
271290	0.2459		
271300	0.2408		
271310	0.2442		
271320	0.2476		
271330	0.2476		
271340	0.2324		
271350	0.2476		
271360	0.2459		
271370	0.2459		
271380	0.2425		
271390	0.2408		
271400	0.2442		
271410	0.2442		
271420	0.2425		
271430	0.2459		
271440	0.2459		
271450	0.2459		
271460	0.2408		
271470	0.2459		
271480	0.2425		
271490	0.2476		
271500	0.2408		
271510	0.2459		
271520	0.2425		
271530	0.2459		
271540	0.2434		
271550	0.2442		
271560	0.2459		
271570	0.2408		
271580	0.2476		
271590	0.2459		
271600	0.2408		
271610	0.2425		
271620	0.2459		
271630	0.2425		
271640	0.2442		
271650	0.2476		
271660	0.2459		
271670	0.2442		
271680	0.2442		
271690	0.2425		
271700	0.2408		
271710	0.2307		
271720	0.2459		
271730	0.2434		
271740	0.2476		
271750	0.2442		
271760	0.2425		
271770	0.2459		
271780	0.2324		
271790	0.2459		
271800	0.2442		
271810	0.2425		
271820	0.2442		
271830	0.2324		
271840	0.2408		
271850	0.2476		
271860	0.2442		
271870	0.2408		
271880	0.2408		
271890	0.2476		
271900	0.2476		
271910	0.2256		
271920	0.2442		
271930	0.2442		
271940	0.2459		
271950	0.2493		
271960	0.2442		
271970	0.2476		
271980	0.229		
271990	0.2434		
272000	0.2425		
272010	0.2425		
272020	0.2408		
272030	0.2442		
272040	0.2476		
272050	0.2442		
272060	0.2408		
272070	0.2442		
272080	0.2324		
272090	0.2425		
272100	0.2273		
272110	0.2459		
272120	0.2459		
272130	0.2459		
272140	0.2408		
272150	0.2408		
272160	0.2425		
272170	0.2408		
272180	0.2442		
272190	0.2307		
272200	0.2442		
272210	0.2476		
272220	0.2434		
272230	0.2434		
272240	0.2256		
272250	0.2476		
272260	0.2408		
272270	0.2256		
272280	0.2171		
272290	0.229		
272300	0.2408		
272310	0.2391		
272320	0.2459		
272330	0.2425		
272340	0.2442		
272350	0.2408		
272360	0.2425		
272370	0.2476		
272380	0.2408		
272390	0.2391		
272400	0.2256		
272410	0.2408		
272420	0.2459		
272430	0.2425		
272440	0.2442		
272450	0.2476		
272460	0.2425		
272470	0.2324		
272480	0.2307		
272490	0.2459		
272500	0.2408		
272510	0.2324		
272520	0.2414		
272530	0.2434		
272540	0.2442		
272550	0.2434		
272560	0.2425		
272570	0.2425		
272580	0.2419		
272590	0.2459		
272600	0.2394		
272610	0.2442		
272620	0.2425		
272630	0.2391		
272640	0.2425		
272650	0.2459		
272660	0.2374		
272670	0.2425		
272680	0.2425		
272690	0.2273		
272700	0.2408		
272710	0.2425		
272720	0.2391		
272730	0.2425		
272740	0.2391		
272750	0.2425		
272760	0.2239		
272770	0.2425		
272780	0.2273		
272790	0.2476		
272800	0.2408		
272810	0.229		
272820	0.2425		
272830	0.2442		
272840	0.2273		
272850	0.2442		
272860	0.251		
272870	0.2476		
272880	0.2442		
272890	0.2473		
272900	0.2459		
272910	0.2307		
272920	0.2442		
272930	0.2273		
272940	0.2425		
272950	0.2459		
272960	0.2307		
272970	0.2476		
272980	0.2408		
272990	0.2442		
273000	0.2442		
273010	0.2408		
273020	0.2442		
273030	0.2391		
273040	0.2391		
273050	0.2408		
273060	0.2374		
273070	0.2425		
273080	0.229		
273090	0.2425		
273100	0.2408		
273110	0.2425		
273120	0.2414		
273130	0.2425		
273140	0.2391		
273150	0.2442		
273160	0.2476		
273170	0.2425		
273180	0.2408		
273190	0.2408		
273200	0.2256		
273210	0.2425		
273220	0.2408		
273230	0.2273		
273240	0.2394		
273250	0.2425		
273260	0.2408		
273270	0.2459		
273280	0.2391		
273290	0.2425		
273300	0.2408		
273310	0.2391		
273320	0.2442		
273330	0.2425		
273340	0.2408		
273350	0.2425		
273360	0.2442		
273370	0.2425		
273380	0.2307		
273390	0.2442		
273400	0.2425		
273410	0.2408		
273420	0.2137		
273430	0.2391		
273440	0.2442		
273450	0.2425		
273460	0.2414		
273470	0.2408		
273480	0.2374		
273490	0.2273		
273500	0.2442		
273510	0.2239		
273520	0.2273		
273530	0.2391		
273540	0.2442		
273550	0.2425		
273560	0.229		
273570	0.2459		
273580	0.2307		
273590	0.2408		
273600	0.2442		
273610	0.2374		
273620	0.229		
273630	0.2391		
273640	0.2425		
273650	0.2408		
273660	0.2273		
273670	0.2442		
273680	0.2137		
273690	0.2425		
273700	0.2391		
273710	0.2374		
273720	0.2307		
273730	0.2236		
273740	0.2408		
273750	0.2442		
273760	0.2408		
273770	0.2408		
273780	0.229		
273790	0.212		
273800	0.2425		
273810	0.2239		
273820	0.2442		
273830	0.2256		
273840	0.2391		
273850	0.2256		
273860	0.2442		
273870	0.2256		
273880	0.2256		
273890	0.2273		
273900	0.229		
273910	0.2408		
273920	0.229		
273930	0.2425		
273940	0.2391		
273950	0.2414		
273960	0.2391		
273970	0.2442		
273980	0.2408		
273990	0.229		
274000	0.2425		
274010	0.2222		
274020	0.2391		
274030	0.2374		
274040	0.2408		
274050	0.2374		
274060	0.2273		
274070	0.234		
274080	0.2374		
274090	0.2256		
274100	0.2408		
274110	0.2391		
274120	0.2408		
274130	0.2425		
274140	0.2408		
274150	0.2408		
274160	0.2374		
274170	0.2442		
274180	0.2391		
274190	0.2391		
274200	0.2414		
274210	0.2404		
274220	0.2256		
274230	0.229		
274240	0.2425		
274250	0.2239		
274260	0.2425		
274270	0.2239		
274280	0.2374		
274290	0.2425		
274300	0.2273		
274310	0.2408		
274320	0.2425		
274330	0.2408		
274340	0.2425		
274350	0.2408		
274360	0.2103		
274370	0.2442		
274380	0.2273		
274390	0.2103		
274400	0.2256		
274410	0.2459		
274420	0.2408		
274430	0.2222		
274440	0.2256		
274450	0.2408		
274460	0.2374		
274470	0.2414		
274480	0.229		
274490	0.212		
274500	0.2273		
274510	0.2408		
274520	0.2152		
274530	0.2374		
274540	0.2374		
274550	0.2216		
274560	0.2391		
274570	0.2241		
274580	0.2374		
274590	0.2408		
274600	0.2408		
274610	0.2086		
274620	0.212		
274630	0.2256		
274640	0.2408		
274650	0.2391		
274660	0.2425		
274670	0.2256		
274680	0.2374		
274690	0.2222		
274700	0.2273		
274710	0.2273		
274720	0.2391		
274730	0.2256		
274740	0.2425		
274750	0.2256		
274760	0.229		
274770	0.2239		
274780	0.2391		
274790	0.2256		
274800	0.2239		
274810	0.2442		
274820	0.2374		
274830	0.229		
274840	0.2078		
274850	0.2391		
274860	0.2273		
274870	0.2408		
274880	0.2391		
274890	0.2374		
274900	0.2239		
274910	0.2273		
274920	0.212		
274930	0.2103		
274940	0.2256		
274950	0.2459		
274960	0.2236		
274970	0.2256		
274980	0.2425		
274990	0.2239		
275000	0.2103		
275010	0.2256		
275020	0.2374		
