Time	Channel 2	Time markers	sample_weight
Seconds	mW		
			
8770	2,6321		
8780	2,6220		
8790	2,6204		
8800	2,6137		
8810	2,6070		
8820	2,5903		
8830	2,5853		
8840	2,5779		
8850	2,5752		
8860	2,5719		
8870	2,5685		
8880	2,5619		
8890	2,5619		
8900	2,5531		
8910	2,5435		
8920	2,5351		
8930	2,5335		
8940	2,5184		
8950	2,5101		
8960	2,5165		
8970	2,5000		
8980	2,4917		
8990	2,4900		
9000	2,4850		
9010	2,4716		
9020	2,4716		
9030	2,4639		
9040	2,4566		
9050	2,4532		
9060	2,4549		
9070	2,4449		
9080	2,4420		
9090	2,4332		
9100	2,4298		
9110	2,4198		
9120	2,4098		
9130	2,4081		
9140	2,3998		
9150	2,3897		
9160	2,3864		
9170	2,3814		
9180	2,3697		
9190	2,3680		
9200	2,3613		
9210	2,3546		
9220	2,3496		
9230	2,3463		
9240	2,3413		
9250	2,3396		
9260	2,3379		
9270	2,3346		
9280	2,3346		
9290	2,3262		
9300	2,3229		
9310	2,3095		
9320	2,3030		
9330	2,3028		
9340	2,2945		
9350	2,2928		
9360	2,2928		
9370	2,2861		
9380	2,2744		
9390	2,2744		
9400	2,2677		
9410	2,2644		
9420	2,2560		
9430	2,2594		
9440	2,2510		
9450	2,2460		
9460	2,2343		
9470	2,2377		
9480	2,2276		
9490	2,2260		
9500	2,2243		
9510	2,2243		
9520	2,2209		
9530	2,2212		
9540	2,2176		
9550	2,2059		
9560	2,2026		
9570	2,2026		
9580	2,1892		
9590	2,1859		
9600	2,1909		
9610	2,1825		
9620	2,1875		
9630	2,1758		
9640	2,1708		
9650	2,1675		
9660	2,1608		
9670	2,1541		
9680	2,1583		
9690	2,1591		
9700	2,1407		
9710	2,1474		
9720	2,1374		
9730	2,1290		
9740	2,1257		
9750	2,1107		
9760	2,1090		
9770	2,1073		
9780	2,1073		
9790	2,1056		
9800	2,0973		
9810	2,0990		
9820	2,0990		
9830	2,0906		
9840	2,0923		
9850	2,0839		
9860	2,0789		
9870	2,0789		
9880	2,0705		
9890	2,0705		
9900	2,0639		
9910	2,0622		
9920	2,0655		
9930	2,0505		
9940	2,0522		
9950	2,0471		
9960	2,0438		
9970	2,0388		
9980	2,0413		
9990	2,0355		
10000	2,0304		
10010	2,0187		
10020	2,0254		
10030	2,0221		
10040	2,0087		
10050	2,0187		
10060	2,0070		
10070	2,0104		
10080	2,0087		
10090	2,0087		
10100	2,0004		
10110	2,0004		
10120	1,9953		
10130	1,9937		
10140	1,9903		
10150	1,9903		
10160	1,9901		
10170	1,9870		
10180	1,9853		
10190	1,9853		
10200	1,9836		
10210	1,9786		
10220	1,9740		
10230	1,9719		
10240	1,9719		
10250	1,9669		
10260	1,9703		
10270	1,9586		
10280	1,9603		
10290	1,9536		
10300	1,9469		
10310	1,9502		
10320	1,9435		
10330	1,9452		
10340	1,9477		
10350	1,9402		
10360	1,9402		
10370	1,9302		
10380	1,9318		
10390	1,9302		
10400	1,9252		
10410	1,9252		
10420	1,9201		
10430	1,9218		
10440	1,9097		
10450	1,9118		
10460	1,9168		
10470	1,9118		
10480	1,9009		
10490	1,9001		
10500	1,8984		
10510	1,8984		
10520	1,8980		
10530	1,8934		
10540	1,8884		
10550	1,8901		
10560	1,8848		
10570	1,8850		
10580	1,8834		
10590	1,8867		
10600	1,8784		
10610	1,8819		
10620	1,8767		
10630	1,8767		
10640	1,8767		
10650	1,8702		
10660	1,8734		
10670	1,8650		
10680	1,8683		
10690	1,8658		
10700	1,8583		
10710	1,8583		
10720	1,8600		
10730	1,8516		
10740	1,8527		
10750	1,8466		
10760	1,8449		
10770	1,8466		
10780	1,8399		
10790	1,8433		
10800	1,8380		
10810	1,8383		
10820	1,8266		
10830	1,8266		
10840	1,8278		
10850	1,8232		
10860	1,8199		
10870	1,8249		
10880	1,8205		
10890	1,8182		
10900	1,8199		
10910	1,8132		
10920	1,8147		
10930	1,8082		
10940	1,8082		
10950	1,8015		
10960	1,8015		
10970	1,7998		
10980	1,7998		
10990	1,7927		
11000	1,7965		
11010	1,7915		
11020	1,7848		
11030	1,7848		
11040	1,7869		
11050	1,7865		
11060	1,7798		
11070	1,7781		
11080	1,7796		
11090	1,7748		
11100	1,7697		
11110	1,7714		
11120	1,7766		
11130	1,7681		
11140	1,7697		
11150	1,7697		
11160	1,7647		
11170	1,7664		
11180	1,7631		
11190	1,7614		
11200	1,7647		
11210	1,7576		
11220	1,7614		
11230	1,7564		
11240	1,7547		
11250	1,7562		
11260	1,7580		
11270	1,7597		
11280	1,7480		
11290	1,7489		
11300	1,7564		
11310	1,7430		
11320	1,7445		
11330	1,7397		
11340	1,7397		
11350	1,7413		
11360	1,7401		
11370	1,7380		
11380	1,7330		
11390	1,7330		
11400	1,7313		
11410	1,7280		
11420	1,7263		
11430	1,7213		
11440	1,7240		
11450	1,7280		
11460	1,7196		
11470	1,7146		
11480	1,7211		
11490	1,7179		
11500	1,7079		
11510	1,7146		
11520	1,7138		
11530	1,7113		
11540	1,7029		
11550	1,7079		
11560	1,7050		
11570	1,7029		
11580	1,7029		
11590	1,7046		
11600	1,6962		
11610	1,7021		
11620	1,6912		
11630	1,6945		
11640	1,6945		
11650	1,6862		
11660	1,6889		
11670	1,6912		
11680	1,6812		
11690	1,6845		
11700	1,6862		
11710	1,6795		
11720	1,6828		
11730	1,6845		
11740	1,6762		
11750	1,6778		
11760	1,6778		
11770	1,6714		
11780	1,6762		
11790	1,6695		
11800	1,6695		
11810	1,6795		
11820	1,6684		
11830	1,6661		
11840	1,6645		
11850	1,6628		
11860	1,6626		
11870	1,6645		
11880	1,6628		
11890	1,6645		
11900	1,6582		
11910	1,6578		
11920	1,6544		
11930	1,6561		
11940	1,6597		
11950	1,6578		
11960	1,6494		
11970	1,6528		
11980	1,6494		
11990	1,6511		
12000	1,6528		
12010	1,6494		
12020	1,6509		
12030	1,6544		
12040	1,6477		
12050	1,6477		
12060	1,6509		
12070	1,6444		
12080	1,6477		
12090	1,6477		
12100	1,6436		
12110	1,6444		
12120	1,6444		
12130	1,6436		
12140	1,6444		
12150	1,6427		
12160	1,6344		
12170	1,6450		
12180	1,6394		
12190	1,6394		
12200	1,6333		
12210	1,6344		
12220	1,6277		
12230	1,6294		
12240	1,6304		
12250	1,6260		
12260	1,6310		
12270	1,6277		
12280	1,6246		
12290	1,6294		
12300	1,6227		
12310	1,6277		
12320	1,6304		
12330	1,6260		
12340	1,6210		
12350	1,6193		
12360	1,6127		
12370	1,6172		
12380	1,6177		
12390	1,6160		
12400	1,6177		
12410	1,6202		
