General Experiment Info
Bath temperature,20°C
,Sample - 213:2
Total mass,5.88g
Name,"Max"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"42.5R CEM I"
Wizard Settings
Devices

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
301.17564535141,20,0.198099330623287,90.3072160326343,0.0495248326558217,22.5768040081586,""
303.61314535141,20,0.196326685867926,90.787922740233,0.0490816714669816,22.6969806850583,""
307.05064535141,20,0.193883205112061,91.4585959903549,0.0484708012780153,22.8646489975887,""
309.61314535141,20,0.19207065118542,91.953099368736,0.048017662796355,22.988274842184,""
311.48814535141,20,0.190769196689147,92.3120117261184,0.0476922991722868,23.0780029315296,""
315.11314535141,20,0.1882537090655,92.9989907427987,0.047063427266375,23.2497476856997,""
318.48814535141,20,0.185968055285909,93.6304899701417,0.0464920138214772,23.4076224925354,""
321.11314535141,20,0.184193953422865,94.116327606572,0.0460484883557163,23.529081901643,""
324.73814535141,20,0.181792340737523,94.7796777647377,0.0454480851843808,23.6949194411844,""
327.11314535141,20,0.180218434520167,95.2095655603562,0.0450546086300417,23.802391390089,""
329.73814535141,20,0.178524144824971,95.6804151957467,0.0446310362062427,23.9201037989367,""
333.11314535141,20,0.176348503467353,96.27926278974,0.0440871258668382,24.069815697435,""
335.48814535141,20,0.174845556299372,96.696305735713,0.0437113890748429,24.1740764339282,""
339.11314535141,20,0.172554295880691,97.3259679677893,0.0431385739701726,24.3314919919473,""
342.48814535141,20,0.170468370561916,97.9048187174112,0.042617092640479,24.4762046793528,""
345.11314535141,20,0.168847696375601,98.3501710552667,0.0422119240939003,24.5875427638167,""
348.48814535141,20,0.166814552222899,98.9166010997767,0.0417036380557247,24.7291502749442,""
350.61314535141,20,0.165535504563469,99.2697230351122,0.0413838761408673,24.8174307587781,""
353.17564535141,20,0.164019798582551,99.691965767268,0.0410049496456378,24.922991441817,""
356.61314535141,20,0.1619946081233,100.252303028794,0.040498652030825,25.0630757571984,""
360.05064535141,20,0.16001327114749,100.80575407129,0.0400033177868724,25.2014385178226,""
362.61314535141,20,0.158543992624538,101.213905565498,0.0396359981561344,25.3034763913746,""
366.05064535141,20,0.156601235851677,101.755561426942,0.0391503089629193,25.4388903567354,""
368.61314535141,20,0.155159632986078,102.15500504014,0.0387899082465194,25.538751260035,""
